stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
15404,,Lakkhi Ram Park X,28.71522,77.06163000000002,
15405,,Jain Hospital,28.7275866666667,77.049225,
15407,,Rss Kanjhawala,28.7340366666667,77.0206383333333,
15408,,Krishna Marg,28.6964133333333,77.2815616666667,
15409,,Tisra Pushta,28.68697,77.25435999999998,
15410,,Khajoori Khaas,28.708325,77.25658349999998,
15411,,Karawal nagar,28.72148300000001,77.25841700000002,
15412,,SBS Colony Karwal Nagar Road Gali no. 4,28.72148300000001,77.25841700000002,
15413,,Vijay Vihar,28.7358165,77.251175,
15414,,Anpurna Mandir Sonia Vihar,28.734,77.2457665,
15415,,Sabha Pur More,28.7469545,77.245403,
15416,,Chauhan Patti (Terminal),28.754859000000003,77.243323,
15417,,Chauhan Patti,28.73905,77.247483,
15418,,badarpur khadar shank no-27,28.78885,77.2281,
15419,,Sabji Mandi Azadpur,28.7143666666667,77.1722,
15420,,Sarai Kale Khan ISBT,28.587117,77.259117,
15422,,Bal Bhawan DDU Marg,28.629071000000003,77.237739,
15423,,gali no. 5 wazira bad jagatpur xing,28.719468333333307,77.2227833333333,
15424,,gurjar chowk,28.719468333333307,77.2227833333333,
15425,,gali no. 6,28.719468333333307,77.2227833333333,
15426,,wazirabad hanuman chowk,28.719468333333307,77.2227833333333,
15427,,Shanti Vana,28.6497,77.2458,
15428,,Geeta Colony Road Crossing,28.651359999999997,77.2526,
15430,,Geeta Colony,28.65175,77.26663,
15431,,Shamshan Ghat,28.6551568843424,77.264123428613,
15432,,Gandhi Nagar Pusta,28.6551568843424,77.264123428613,
15435,,Dharampura,28.67085,77.262183,
15436,,Shahdara Terminal,28.6745,77.28685,
15437,,bhagwanpur khera,28.6847155401483,77.2921040654182,
15438,,B R Ambedkar College (Loni Road Xing),28.7013,77.2884,
15439,,Kailash Nagar Pusta,28.66263,77.25816,
15440,,Gandhi Nagar Pusta,28.65835,77.2619,
15441,,Shamshan Ghat,28.6556329764426,77.2639878932387,
15442,,subhash park xing,28.6478916666666,77.2431,
15444,,supreme court metro station,28.62228,77.2406,
15445,,Noor Masjid,28.553407615403515,77.29931116104127,
15446,,Super Bazar Conn. Place,28.62916776,77.220891455,
15447,,Amar Joyti Hospital,28.645667,77.300467,
15448,,Shanti Vihar,28.645667,77.300467,
15449,,AGCR Enclave,28.645667,77.300467,
15450,,Anand Vihar,28.6583886947483,77.3106204438955,
15451,,Mausam Vihar,28.659391212277107,77.31839465908709,
15452,,Govt School Dilshad Garden,28.67787481,77.32305644,
15453,,Shahdara Border,28.67615,77.3213,
15454,,Modi Floor Mills,28.55831084,77.27228594,
15455,,Cpwd Office,28.60832000000001,77.27857,
15456,,Samas Pur Jagir,28.615015000000003,77.2840433333333,
15457,,Samas Pur Village,28.58309018,77.26395053,
15458,,patpar ganj,28.59889509,77.277125265,
15460,,Kalyan Puri Terminal,28.616822999999997,77.317696,
15461,,khivhri pur village corner,28.6170615,77.3136645,
15462,,Mayur Vihar Phase 2 (T),28.620115,77.304936,
15463,,toda pur,28.6265,77.1535,
15464,,isar,28.62306899,77.15817361,
15465,,Balmiki Mandir Marg,28.639967,77.204483,
15466,,Kishan Kunj,28.639171666666694,77.2693216666667,
15468,,Baba Ramdev Mandir,28.653416666666693,77.1091333333333,
15469,,Ram Prastha Temple,28.6632,77.3202,
15470,,DDA Flats Kakarduma,28.649665999999996,77.305083,
15471,,AGCR Enclave,28.649665999999996,77.305083,
15472,,Shanti Vihar,28.649665999999996,77.305083,
15473,,Amar Joyti Hospital,28.647791499999997,77.3030665,
15475,,RAJENDER PLACE METRO STATION,28.6427555,77.1776645,
15477,,TELCO Gazipur,28.6409,77.3154,
15478,,Jheel Terminal,28.658667,77.272233,
15479,,Lal Quarter,28.6655574106996,77.274176205376,
15480,,Krishna Nagar,28.672447821399302,77.276119410752,
15481,,JhundPura Village Noida Sector-11,28.5962,77.33093000000002,
15482,,Noida Sec 28,28.57156,77.32945,
15483,,noida sec -43 p.c. sadar pur,28.56140253,77.34741247,
15484,,Tol Bridge Corner,28.574941,77.262217,
15485,,Yamuna Bridge West,28.57497,77.30451,
15486,,DND Border Toll Bridge Plaza,28.573190000000004,77.30609,
15487,,BHEL Power Station,28.57398,77.31363,
15488,,Noida Depot,28.57556,77.3161,
15489,,Noida Sec-26 Market,28.58009229,77.32227988,
15490,,Noida Sec-36,28.56140253,77.34741247,
15491,,Noida Degree College,28.57302,77.35355,
15492,,Noida City Center Metro Station Sec-32,28.574859999999997,77.35606999999997,
15493,,Noida Sec-35-51,28.56140253,77.34741247,
15494,,Sarfabad Xing Sec-52,28.56140253,77.34741247,
15495,,Noida Sec-71,28.56140253,77.34741247,
15496,,Noida Sec-60-71 Sai Mandir,28.56140253,77.34741247,
15497,,Mamura Village West Corner,28.61033,77.37295,
15498,,RO App- Sec-62-64 Noida,28.61519,77.37351,
15499,,Forist Hospital,28.619640000000004,77.37393,
15500,,Neelkanth Apptt-Sec-62,28.62374,77.37438,
15501,,Malik Pur Vill,28.70535,77.19585,
15502,,Dhaka Village,28.706538,77.20454000000002,
15503,,Bhai Parmanand Colony,28.7103,77.2072,
15504,,Krishna Nagar A Block,28.661,77.2878,
15505,,Bihari Colony/Kanti Nagar,28.6693,77.2813,
15506,,Babar Pur Terminal,28.687123,77.277394,
15508,,R K Puram Sec 5,28.560433000000003,77.164383,
15509,,S M Temple,28.560433000000003,77.164383,
15510,,Lodhi Garden / Mousam Bhawan,28.590346000000004,77.220414,
15511,,Nathu Chowk,28.695927500000003,77.31525225,
15512,,High Court,28.609467,77.2379,
15513,,National Stadium,28.613617,77.2391835,
15514,,Pragati Maidan Gate 5,28.617766999999997,77.24046700000002,
15515,,Baba Bishamber Dass Ashram,28.6087,77.2783,
15516,,Samas Pur Jagir,28.6157335,77.28443299999998,
15517,,Pusta Crossing,28.6122,77.2821,
15518,,Delhi Police Appartments,28.6146433333333,77.2845033333333,
15519,,Mayur Vihar Phase 1 X-ing,28.6058925,77.28823249999998,
15520,,Samachar Appartments,28.597141666666698,77.2919616666667,
15521,,Mayur Palace,28.591983333333307,77.29516833333331,
15522,,Hindon Regulator(BRD),28.58428,77.30077,
15523,,Mayur Kunj,28.5827333333333,77.30226,
15524,,Noida Sec 59/62,28.609990000000003,77.36783,
15525,,Noida Sec 3,28.5807,77.315,
15526,,Naya Bans,28.58285,77.31344,
15527,,Sec 15 Noida Metro Station,28.5858433333333,77.3107833333333,
15528,,Rajni Gandha Chowk,28.57767,77.31883,
15529,,Shashi Chowk,28.56210971,77.33887839,
15530,,Sec 15 Noida Metro Station,28.586065,77.3110066666667,
15531,,Noida Sec 3,28.5807,77.3154,
15532,,Noida Sector 36,28.56140253,77.34741247,
15533,,Vinod Nagar,28.624,77.30943,
15534,,Mayur Vihar Phase-2 Market,28.620603333333307,77.3002983333333,
15535,,Vinod Nagar,28.6241,77.30960999999998,
15536,,Government M S,28.6218716666667,77.2951416666667,
15537,,Mayur Vihar P 2 P A,28.620018333333302,77.3010533333333,
15539,,Nizamuddin Road Bridge,28.6034,77.254233,
15540,,Baba B D Ashrm,28.607834498629817,77.27799832820894,
15541,,Pusta X-Ing,28.613015,77.282075,
15542,,Mayur Vihar Phase-1 X-Ing,28.603131666666695,77.28921333333331,
15543,,Welcome Metro Station,28.67278300000001,77.27715,
15544,,Zafarabad,28.670962,77.268275,
15545,,Sabhapur Village,28.72148300000001,77.25841700000002,
15546,,preet vihar,28.639323906153106,77.29175625877559,
15547,,Hardev Puri,28.689359999999997,77.29565,
15548,,Andrews Ganj,28.565966999999997,77.2306,
15549,,highland appartment,28.6130778,77.29709256,
15550,,mayur vihar ph-1 terminal,28.60549428,77.29767488,
15551,,Mother Dairy,28.61935163,77.28621789,
15553,,Toll Road Corner,28.58049,77.27508,
15554,,Toll Bridge Corner,28.57636,77.30353000000002,
15555,,Noida Sec-23 Chowk,28.5938,77.35547,
15556,,Kanchan Janga Apartment,28.5963,77.36245,
15557,,U-Flex / Royal tower,28.60046,77.36803,
15558,,Noida Sector-71 More,28.59471,77.37253,
15559,,Mamura Chowk,28.60992,77.37223,
15560,,Noida Sec-62 (Electronic City),28.63027,77.37491999999997,
15561,,Air Traffic Control (ATC),28.556453499999996,77.0946875,
15562,,Radission Hotel,28.5453,77.12089,
15564,,Claridges Hotel,28.602117,77.21765,
15565,,Okhla Ext A Fe,28.54660258,77.30691383,
15566,,Vishnu Garden,28.64511956,77.09941652,
15567,,Vishnu Garden,28.64456096,77.10086706,
15568,,Shyam Nagar,28.64345385,77.10486638,
15569,,Ashram Chowk,28.57123300000001,77.259017,
15570,,Mcd Office,28.56735347,77.24669504,
15571,,Delhi Jal B Ln,28.57463322,77.24595629,
15572,,Kalka Ji Extn.DDA Flat,28.527866999999997,77.27238299999998,
15573,,Tughlkabad Extn.,28.523658500000003,77.26343299999998,
15574,,Devoli Road X,28.51283341,77.23841577,
15575,,Niti Bagh,28.55783,77.21753000000002,
15576,,Mehrauli,28.5264766666667,77.1874816666667,
15577,,Sadiq Nagar,28.55507,77.22361,
15578,,Panchsheel Enclave,28.54300289,77.23130502,
15581,,C-1 Janak Puri,28.6174,77.0785,
15582,,DIPSAR College of Pharmacy,28.5161,77.22485,
15585,,Qutab Minar,28.5256,77.1876,
15586,,Mehrauli,28.52671665,77.18637806,
15587,,S.N.P. Depot,28.559325,77.2615,
15588,,Said ul zeb village,28.52069082,77.20218233,
15589,,Kalkaji Depot,28.5375,77.2674,
15590,,Govindpuri No.3,28.5352,77.2635,
15591,,Central Work Shop II,28.5164,77.2835,
15592,,Max Mueller Marg,28.5955,77.2235,
15593,,Loni Road Xing,28.59163255,77.22356228,
15594,,Kalkaji B-Block,28.5435,77.2515,
15595,,Db C Kalkaji,28.54126756,77.25578519,
15596,,Devli Xing,28.51392615,77.23409547,
15597,,Mahipal Pur Crossing,28.54576500000001,77.12325,
15599,,Samalkha Village,28.53443900000001,77.090519,
15600,,Rajni Gandha Chowk,28.57701966,77.31896345,
15601,,Noida Sector-19B,28.58088,77.3237,
15602,,Nehru Place Terminal,28.548512,77.25715699999998,
15603,,Jaitpur Crossing,28.4981,77.30218,
15604,,South Ext Kotla Petrol Pump,28.5683,77.22323,
15607,,Noida Sec-44,28.56022,77.33463,
15608,,Sarita Vihar Xing,28.53688,77.28758,
15609,,Alaknanda Apartment,28.525606,77.253226,
15610,,DDA Flats Kalka Ji,28.527958,77.257446,
15611,,Majnu Ka Tila,28.701492265,77.22690139,
15612,,Raksha Vigyan Kendra,28.69410153,77.22781978,
15613,,jamrood pur,28.5579033333333,77.2394566666667,
15614,,Satya Niketan,28.587833000000003,77.170333,
15615,,R K P S V S 7,28.57347691,77.17361106,
15617,,Police Line,28.69485,77.10773,
15618,,Bal Bharti School P R,28.69177619,77.10789484,
15619,,Tarun Enclave,28.69169169,77.11176855,
15620,,Parvana R Xing,28.69025261,77.12067718,
15621,,Raja Park,28.6838772241026,77.128762146458,
15622,,JNU,28.549265726078684,77.18045979738237,
15623,,NCERT,28.537767,77.193833,
15624,,lajpat nagar double story,28.568907666666604,77.243825,
15628,,Noor Masjid,28.55334,77.29921999999998,
15629,,jhulena village,28.55963042,77.27387647,
15630,,Maidan Garhi Xing,28.51953,77.20763000000002,
15631,,Modi Mills,28.5545,77.26567,
15633,,Guru Ravidass Marg,28.5195085,77.2545085,
15634,,Suraj Mal Park,28.66387000000001,77.30365,
15635,,Okhla More,28.5054,77.27712,
15636,,Tuglakabad F,28.51161005,77.25779074,
15637,,Old Rajendra Nagar Market,28.64797119,77.19328866,
15638,,Amir Khusro Park / Oberoi Hotel,28.5965,77.2407,
15639,,shivalik aptt.,28.534940999999996,77.25353299999998,
15641,,hamdarad nagar,28.5181070657929,77.2564288377153,
15642,,Noida Sec 57 Xing,28.60008,77.35070999999998,
15643,,Khora Cly Labour Chowk,28.61082,77.3547,
15644,,Noida Sec 58,28.6108,77.35985,
15645,,Noida Sec 59/62,28.61027,77.36783,
15646,,Sheikh Sarai More,28.53296,77.23057,
15647,,Mayur Vihar Ph-III Paper Market,28.61657852,77.33932456,
15648,,Hauj Rani,28.5297,77.2158,
15649,,Saket J Block,28.51973,77.215675,
15650,,Khirki Village,28.52995,77.21805,
15651,,Saket Court,28.52995,77.21805,
15652,,Pushp Vihar Sec-1 Market,28.52995,77.21805,
15653,,Pushp Vihar Mall,28.52995,77.21805,
15654,,Mandir Marg Crossing,28.52484,77.2168625,
15655,,Safderjung Hospital,28.5681,77.2086,
15656,,Feroz S Road,28.52603155,77.18785643,
15657,,Andheria More / Chhatarpur Metro Station,28.508616999999997,77.177233,
15658,,Chhattarpur,28.50006618,77.18434294,
15659,,Chhattarpur Mandir,28.50010480000001,77.18433901,
15660,,Chhattarpur More,28.50498,77.17395,
15661,,Chhatarpur Extension,28.497957625493,77.1845643654613,
15662,,Rajpur Xing,28.495810450986,77.1847897209227,
15663,,Nanda Hospital,28.49311915,77.18485059999998,
15664,,Satbari Village,28.48427631,77.18614099,
15665,,Mallu Farm,28.47543347,77.18743138,
15666,,Chandan Holla,28.4669729322195,77.1867600549012,
15668,,Fatehpur Beri,28.4596,77.18491,
15669,,Harasawroop Colony,28.4619824461097,77.18540569745059,
15670,,Dera More,28.45699196,77.18405134,
15671,,Bhati Kalan More,28.43203073,77.18135206,
15672,,Bhati Kalan More,28.42957689,77.18538824,
15673,,Pahari Area,28.42752438,77.18901925,
15674,,Jheer Khore Temple,28.42752438,77.18901925,
15676,,Guru Rabidas M,28.51966374,77.25458014,
15677,,Db C Kalkaji,28.5412616666667,77.2558566666667,
15678,,JNU,28.549533,77.180433,
15679,,DDA FLATS MUNIRKA,28.5542335,77.177131,
15680,,okhla xing,28.50721746794849,77.27891564369202,
15682,,Netaji Nagar,28.56830057,77.18938166,
15683,,Laxmibai Nagar,28.5770085,77.2044335,
15684,,Kidwai Nagar (INA Colony),28.5761,77.2099,
15685,,S.J. Terminal,28.576,77.21005,
15686,,Saket Xing,28.517809999999997,77.21631,
15687,,DIPSAR,28.51626379,77.2238965,
15688,,P.S. Madan Gir,28.527209999999997,77.23235,
15689,,Ambedkar Nagar Sec-4 virat Cinema,28.52818316,77.23141358,
15690,,dera village,28.448596999999996,77.18357073,
15691,,chhattar pur crossing,28.508616999999997,77.177233,
15692,,Modern Batta,28.49537568,77.1529275,
15693,,ghitorani village,28.49343,77.14868,
15694,,ghitorani school,28.48898,77.13823000000002,
15695,,GHOGA AIR FORCE STATION,28.48763,77.13543,
15696,,Aya Nagar Xing,28.48023,77.12531,
15697,,Sultan Pur,28.4983937,77.15961163,
15698,,Gadai Pur,28.484755,77.160775,
15699,,Govind Sadan,28.476628333333306,77.1584,
15700,,Jona Pur,28.4644783333333,77.15125,
15701,,Pahari Mandir,28.457025,77.14733000000003,
15702,,Mandi Village,28.4416016666667,77.1444316666667,
15703,,Panchsheel Enclave,28.54303,77.23111,
15704,,Sadiq Nagar,28.5551,77.223,
15705,,Western Court,28.623655,77.21905,
15706,,Old Rajendra Nagar Market,28.64807165,77.19329239,
15707,,dashghera,28.62550588,77.16223926,
15708,,air pusa,28.62621152,77.15350168,
15709,,N D R Station G No 2,28.64294256,77.22370906,
15710,,Hamdrad nagar,28.51559006698029,77.2469117519526,
15711,,Scindia House,28.6287,77.2219,
15712,,Uday Park,28.5591,77.2193,
15713,,Neeti Bagh,28.55825,77.2184,
15714,,Begum Pur,28.5389,77.2091,
15715,,Hamdrad nagar,28.5152900671218,77.2471117417313,
15716,,MOTI BAGH,28.5815772693604,77.1741737890989,
15717,,sawan public school,28.45699196,77.18405134,
15718,,vyas bhawan,28.44304629,77.199934845,
15719,,Check Post,28.42910062,77.21581835,
15720,,indira colony,28.42910062,77.21581835,
15721,,bhatti mines,28.42910062,77.21581835,
15722,,Lado Sarai Crossing,28.523333,77.19103299999998,
15723,,Chhattarpur X,28.50520635,77.17372511,
15724,,New Mangla P,28.501346508425343,77.1663996577263,
15725,,Rrc Station,28.48457218,77.13073619,
15726,,Aya Nagar,28.47683887,77.13047919,
15727,,Rohini Sec-24,28.7282,77.0923,
15728,,Qutub Minar Metro Station,28.524673062695,77.19334506149299,
15729,,MOOLCHAND,28.5598,77.2336,
15730,,ANDREWS GANJ,28.5598,77.2336,
15731,,ARADHNA ENCLAVE,28.574990000000003,77.17795,
15732,,MAYAPURI XING,28.625783,77.134233,
15733,,Guru Hari Kishan Nagar,28.663517,77.13113299999998,
15734,,Pachim Vihar GH-13/14,28.663517,77.13113299999998,
15735,,GH-12 Paschim vihar,28.663517,77.13113299999998,
15736,,Nihal Vihar Xing,28.658100855,77.10961107,
15737,,Sayed Nangloi,28.65268471,77.08808914,
15738,,Meera Bai Polytechnic,28.574788221158105,77.26417405530809,
15739,,Lado Sarai Crossing,28.5290118819103,77.1908402815461,
15740,,T.B hospital,28.5290118819103,77.1908402815461,
15741,,Desu Office,28.50958,77.17248000000002,
15742,,Sec-A Vasant Kunj,28.511424176394897,77.1667868178338,
15743,,Vasant Kunj Terminal,28.512759329751105,77.1656581945717,
15744,,Ravinder Rangshala,28.640833,77.19515,
15745,,Raddison Hotel,28.54473,77.12120999999998,
15746,,Okhla Village,28.563283,77.291386,
15747,,Chhatarpur Extension,28.499012915,77.183342985,
15748,,Vasant Kunj Sec-A,28.5118,77.16668,
15749,,Mahipal Pur Extension,28.55390708137893,77.13168650865556,
15751,,Shiv Murti-1,28.537892,77.137612,
15752,,mile stone,28.5365169933974,77.1244556446952,
15753,,Rajokari Xing,28.5351419867948,77.1112992893904,
15754,,Shiv Murti-II,28.5257358569652,77.1007326431572,
15755,,orchid hotel,28.5301939284826,77.0955893215786,
15756,,Kapashera Vill 1,28.52833928,77.07104366,
15757,,Pushpan Jali,28.5297943,77.06684245,
15758,,Bijwason School,28.5333483333333,77.0600533333333,
15759,,Bijwason Vill,28.53255724,77.05345682,
15760,,Bijwason Flyover after Bridge,28.532630286666603,77.0537175766667,
15761,,Bamnoli,28.532703333333306,77.0539783333333,
15762,,Desu Power House,28.53518894,77.04519675,
15763,,Chhawla School,28.566267,77.000283,
15764,,Jhatikara Xing,28.57795998,76.99646685,
15765,,ROSHAN PURA,28.6041011597196,76.98466804239379,
15766,,Najaf Garh Delhi Gate,28.5912233333333,76.9931366666667,
15767,,TILANG PUR KOTLA,28.6493583333333,77.02695,
15768,,RAM NAGAR COLONY BQS,28.667609,77.055311,
15769,,KAMARUDDIN NAGAR,28.667609,77.055311,
15770,,naresh park nagloi,28.667609,77.055311,
15771,,Bsf Staff Quarter,28.56806747,76.99967406,
15772,,Chhawala Camp,28.56806747,76.99967406,
15773,,Najafgarh Terminal,28.614614000000003,76.978024,
15774,,Greater K Ii E Block,28.5402633333333,77.2400933333333,
15775,,Tara Apartment,28.5241,77.2562,
15776,,Khichri Pur NH-24,28.6252790456638,77.3121524043381,
15777,,Sanjay Lake NH-24,28.619182552210997,77.2939236089587,
15778,,Patpar Ganj Flyover,28.6170442448929,77.28774413466449,
15779,,Sri Niwas Puri,28.57973689,77.21449234,
15780,,Kapashera Border,28.522753,77.08285500000002,
15781,,I Block S N,28.57955,77.19228000000003,
15782,,K N College,28.5566,77.21688,
15783,,Gargi College,28.5556,77.21808,
15784,,tughlaka bad vilage,28.518780132455696,77.2505236126034,
15785,,Moti Bagh 1,28.5804,77.1802,
15786,,West Enclave,28.670477,77.129549,
15787,,Road No 29/30 Xing,28.670814,77.112851,
15788,,Shoping C P V,28.6817254638299,77.0759346149862,
15790,,R K Puram M,28.569858823902887,77.18614398501809,
15791,,Mother Dairy P Puri,28.66884363,77.09950636,
15792,,Paschim V A-3,28.66884363,77.09950636,
15793,,Paschim V W T,28.66887363,77.09886371,
15794,,Sultanpuri Machhi Market,28.70082131710956,77.07526355981828,
15795,,SAFDAR JANG TERM.,28.5797324124724,77.2135937120765,
15796,,Lakhi Ram Park (Rohini Sector-22),28.7133,77.06053,
15797,,Baprola Vidhyalaya,28.641771,77.013803,
15798,,Signal Enclave,28.57408,77.15168,
15800,,Shiv Murti -2,28.5222517093644,77.0986249297857,
15801,,Pushpanjali (Farm),28.5285225,77.0713991666667,
15802,,PS Najaf Garh,28.6095317127183,76.98339572176342,
15803,,R.K. Puram Sec 5,28.556991999999997,77.1802665,
15804,,air,28.62373527,77.21295305,
15805,,Red Cross Road,28.61769306,77.21105532,
15806,,lodhi estate,28.59659323797388,77.22338587045671,
15807,,mehar chand market,28.584325,77.2272165,
15808,,ps madan gir,28.52735,77.23216,
15809,,ambedkar nagar sec-5,28.5182900657066,77.2322118439512,
15810,,B.K. Dutt Colony,28.5862123333333,77.22062083333341,
15811,,Nari Niketan,28.62315474,77.10217557,
15812,,Sarojini Nagar Market,28.57795,77.19896,
15813,,Tilak Nagar Crossing (Najafgarh Road),28.635579999999997,77.092917,
15814,,Ganesh Nagar,28.6335,77.09015,
15815,,Dholi Piao,28.6289,77.0757,
15816,,Vikas Puri A Block,28.626981,77.070541,
15817,,G Block Vikas Puri,28.638775,77.07555,
15818,,H-3 Vikas Puri,28.642740006911502,77.0828160982123,
15820,,Chanakya Puri Police Station,28.606016666666697,77.1986283333333,
15821,,UK High Commision,28.600846666666698,77.19256,
15822,,USSR Embassy,28.598283333333303,77.19120833333331,
15823,,German Ambessy,28.5905083333333,77.18731,
15824,,BABA GANGANTH MANDIR,28.557898333333306,77.1693383333333,
15825,,Nelson Mandela Marg Xing,28.55233,77.16513,
15826,,Manav Sathali School,28.531215000000003,77.15369,
15827,,B 8 Vasant Kunj,28.529015,77.1577666666667,
15828,,B 3 Vasant Kunj/Central School),28.524455,77.1653,
15829,,ICSSR,28.532115896586532,77.17162191867828,
15830,,JNU Sec-13,28.527809169039173,77.17013865709306,
15831,,Goyanka School Vasant Kunj,28.529015,77.1577666666667,
15832,,Manav sathali School,28.529015,77.1577666666667,
15833,,Bhatnagar International School,28.529015,77.1577666666667,
15834,,B-11 Sec vasant Kunj,28.529015,77.1577666666667,
15835,,Nelson Mandela Marg T point,28.53091,77.14975,
15836,,C 9 Vasant Kunj,28.53768,77.14296,
15837,,Netaji Subhash Palace (Wazirpur Depot) Road No 41,28.69415,77.151033,
15838,,a 1 kashav puram,28.6849,77.1492,
15839,,power house lawrance road,28.68585,77.1515665,
15840,,Rani Jhansi Marg,28.64568,77.20470999999998,
15841,,DELHI GYMKHANA CLUB,28.598158500000004,77.20710849999998,
15842,,Palika Club,28.58408453,77.19236968,
15843,,chankiya bhawan,28.581000765,77.19566834,
15844,,Safdarjung E,28.566475399999995,77.18927573,
15845,,Green Field S,28.56199825,77.18854835,
15846,,Ch Harsukh Marg,28.55885432,77.18740646,
15847,,Ncc Office,28.55667591,77.18495755,
15848,,R K Puram Sec-1,28.5647,77.1783,
15849,,Panchkuian Road,28.640283,77.20693299999998,
15850,,Rk Ashram Metro Station,28.63731386,77.20721805,
15851,,Gole Market,28.6352,77.2055,
15852,,Bala Sahib Gurudwara,28.5821,77.26555,
15853,,CSD Market,28.6160245,77.3369125,
15854,,Kondali Xing,28.61283400000001,77.318843,
15855,,Samas Pur Jagir Village,28.61621675,77.2861165,
15856,,R K Puram Sec 8,28.57418,77.16887,
15857,,Samachar Appartments,28.5979,77.29196999999998,
15858,,Mayur Vihar Phase-1 X-Ing,28.60596009432961,77.28754699230196,
15859,,Harewali Xing,28.818533,77.00281700000002,
15861,,Mayur Vihar Phase-2 Market,28.620603333333307,77.3002983333333,
15862,,Vikas Sadan,28.5766,77.2134,
15863,,IIT Hostel,28.55003300000001,77.185633,
15864,,Baba Gang Nath Marg,28.558916999999997,77.172067,
15865,,JNU Xing,28.558916999999997,77.172067,
15866,,Godawari Hostel,28.54596717664372,77.16563254594804,
15867,,Central School (MCKR),28.54518868918359,77.16468036174777,
15868,,Administration Block,28.542757102912844,77.16547429561616,
15869,,Paschima Bad,28.538281155697288,77.1643826365471,
15870,,Poorvanchal Hostel,28.534397876104077,77.16984361410142,
15871,,Hauz Khas,28.5529,77.2051,
15872,,Mohammadpur Village,28.564883,77.188917,
15873,,Radha Swami Satsang,28.64465,77.181033,
15874,,Munirika Vihar,28.557217,77.174392,
15876,,Vishwas Nagar CBD Ground,28.66013,77.30245,
15877,,Kota House,28.605659999999997,77.22586,
15879,,Mithla Apartment,28.6329415,77.30193349999998,
15880,,Nanak Pura Comunity Centre,28.588123032735,77.17613122782559,
15881,,bus stop for school childern,28.594525,77.1658085,
15882,,jhulelal mandir,28.707147475,77.16476457,
15883,,Shalimar Bagh Community Centre,28.71052495,77.16048514,
15884,,shalimar crossing,28.71795916,77.15829068,
15885,,haider pur hospital,28.72262918,77.15211274,
15886,,Haider Pur Village,28.72405915,77.14690526,
15887,,NARELA RAILWAY X-ING,28.84175,77.08561,
15888,,GHOGA AIR FORCE STATION,28.48788,77.13558,
15889,,NANGLOI JJ COLONY-2,28.68212061856319,77.05807596445085,
15890,,NAJAFGARH NANGLOI STAND,28.613575,76.979586,
15891,,shafiabad more,28.85504259110145,77.08931297063829,
15892,,Dk Depot,28.62872754,76.99772178,
15893,,GHEVRA FATAK,28.696167,76.99784,
15894,,GAHEVRA X-ING,28.696167,76.99784,
15895,,HIRAN KUDNA MORE,28.696167,76.99784,
15896,,MILE STONE FACTORY,28.696167,76.99784,
15897,,DICHAON KALAN DTC BUS DEPOT,28.613575,76.979586,
15898,,P.S. Sadar Bazar,28.60002583005188,77.1251553297043,
15899,,Mall Road/Delhi Cantt.,28.596535,77.1407066666667,
15900,,D Block Janakpuri (Pankha Road),28.6075866666667,77.1046316666667,
15901,,Old Nangal,28.60523,77.1162683333333,
15902,,Old Nangal Bridge (Pankha Road),28.60532000000001,77.1098583333333,
15903,,moolchand hospital,28.56555,77.23515,
15904,,Palam Railway X ing,28.584156666666697,77.09121,
15906,,Sampada Bhawan,28.579865,77.1008866666667,
15907,,NHW 8,28.57829000000001,77.1065666666667,
15908,,Keshav Kunj / Pochan Pur Crossing,28.55692,77.05308000000002,
15909,,classic Appartment,28.555515000000003,77.05583,
15910,,Santoor Hotel,28.5493,77.10459,
15911,,Cargo,28.555259999999997,77.09985,
15912,,Dabri Xing,28.6128,77.0862,
15915,,President Cabinet Apartment,28.58931168,77.06828676,
15916,,Sector 8 DTC Bus Depot,28.58155696,77.06226153,
15917,,Sector 9 Metro Station,28.57619925,77.06933941,
15918,,Supreme Court / Pragati Maidan Metro Station,28.62388300000001,77.240933,
15919,,malcha marg,28.60318868,77.18288145,
15920,,Taj Hotel,28.596103394712852,77.1698221564293,
15921,,Mall Road Delhi Cantt.,28.596550475,77.140796945,
15922,,Janakpuri C3,28.61632980000001,77.09532456,
15924,,Filmistan C,28.65856,77.2032,
15925,,Dwarka Sec-19 Pkt. -3,28.58445,77.04693,
15926,,Dwarka Sector-5,28.5974733333333,77.0646333333333,
15927,,Mangla Puri Xing,28.59043,77.08270999999998,
15928,,Mahipal Pur Extension,28.5537633333333,77.13194666666669,
15929,,Badu Sarai,28.53186,76.98656333333331,
15930,,Dwarka Sector-11 SBI,28.586785,77.0433766666667,
15931,,Dwarka sec 4 / 5 Xing,28.59521,77.05198,
15932,,HANUMAN MANDIR,28.57272,77.12102,
15933,,PALAM COLONY,28.600465000000003,77.0597116666667,
15934,,Dwarka Flyover Palam Village,28.583816,77.091433,
15936,,Ravinder Rangshala,28.6409,77.19505,
15937,,Upper Ridge Road,28.63215,77.190017,
15939,,Mangla Puri X-ing / Dwarka Gate,28.5869965,77.0875915,
15940,,Dwarka Sec-19/20 X-ing,28.5815,77.0703,
15941,,Police Check Post (Chhawla Kakrola Nalah),28.5815,77.0703,
15942,,GOELA DAIRY,28.5815,77.0703,
15943,,PRADHAN SOLANKI,28.5815,77.0703,
15944,,GOELA VILLAGE,28.5815,77.0703,
